date,day_of_week,month,product_name,category,selling_price,stock_before_sale,payment_method,quantity_sold
2025-01-16,Thursday,1,Toothpaste,Personal Care,95,38,UPI,7
2025-05-01,Thursday,5,Maggi,Grocery,15,76,Cash,19
2025-01-12,Sunday,1,Milk,Dairy,60,48,Cash,24
2025-02-03,Monday,2,Bread,Bakery,35,79,UPI,16
2025-08-10,Sunday,8,Maggi,Grocery,15,56,Card,25
2025-01-23,Thursday,1,Coffee,Beverage,180,73,UPI,8
2025-05-17,Saturday,5,Sugar,Grocery,45,43,UPI,11
2025-01-01,Wednesday,1,Sugar,Grocery,45,62,Cash,6
2025-12-26,Friday,12,Sugar,Grocery,45,79,UPI,9
2025-01-25,Saturday,1,Chips,Snacks,20,40,Cash,15
2025-08-30,Saturday,8,Sugar,Grocery,45,57,Cash,14
2025-10-10,Friday,10,Rice,Grocery,70,77,Cash,10
2025-10-25,Saturday,10,Rice,Grocery,70,60,Cash,18
2025-12-11,Thursday,12,Bread,Bakery,35,79,UPI,16
2025-08-10,Sunday,8,Milk,Dairy,60,57,Card,21
2025-07-03,Thursday,7,Milk,Dairy,60,65,Cash,17
2025-03-26,Wednesday,3,Cold Drink,Beverage,40,47,UPI,6
2025-11-17,Monday,11,Cold Drink,Beverage,40,54,UPI,13
2025-03-23,Sunday,3,Chips,Snacks,20,86,UPI,16
2025-02-11,Tuesday,2,Biscuit,Snacks,25,39,Card,12
2025-09-24,Wednesday,9,Tea,Beverage,120,63,UPI,7
2025-12-07,Sunday,12,Juice,Beverage,55,73,Cash,10
2025-03-01,Saturday,3,Milk,Dairy,60,76,Card,21
2025-07-21,Monday,7,Tea,Beverage,120,64,UPI,8
2025-02-24,Monday,2,Rice,Grocery,70,66,Cash,6
2025-12-22,Monday,12,Bread,Bakery,35,79,UPI,14
2025-09-16,Tuesday,9,Chips,Snacks,20,59,UPI,8
2025-06-06,Friday,6,Maggi,Grocery,15,85,UPI,17
2025-10-05,Sunday,10,Chips,Snacks,20,35,UPI,14
2025-04-06,Sunday,4,Maggi,Grocery,15,55,UPI,19
2025-07-03,Thursday,7,Maggi,Grocery,15,39,Cash,19
2025-07-18,Friday,7,Milk,Dairy,60,49,UPI,16
2025-09-02,Tuesday,9,Soap,Personal Care,40,63,UPI,6
2025-01-17,Friday,1,Tea,Beverage,120,57,UPI,15
2025-07-16,Wednesday,7,Biscuit,Snacks,25,82,UPI,13
2025-11-14,Friday,11,Toothpaste,Personal Care,95,32,UPI,11
2025-02-14,Friday,2,Butter,Dairy,55,43,UPI,7
2025-11-20,Thursday,11,Maggi,Grocery,15,65,Cash,21
2025-08-29,Friday,8,Bread,Bakery,35,53,UPI,13
2025-08-20,Wednesday,8,Chips,Snacks,20,68,UPI,9
2025-03-07,Friday,3,Maggi,Grocery,15,83,Cash,20
2025-08-16,Saturday,8,Juice,Beverage,55,43,UPI,12
2025-07-18,Friday,7,Biscuit,Snacks,25,74,Cash,13
2025-03-02,Sunday,3,Milk,Dairy,60,55,Card,24
2025-03-25,Tuesday,3,Milk,Dairy,60,52,Cash,14
2025-12-18,Thursday,12,Rice,Grocery,70,30,UPI,6
2025-01-03,Friday,1,Tea,Beverage,120,83,UPI,14
2025-04-25,Friday,4,Milk,Dairy,60,79,Cash,16
2025-08-16,Saturday,8,Tea,Beverage,120,40,UPI,10
2025-11-06,Thursday,11,Biscuit,Snacks,25,65,UPI,14
2025-01-11,Saturday,1,Biscuit,Snacks,25,78,UPI,18
2025-01-18,Saturday,1,Rice,Grocery,70,68,Cash,13
2025-02-14,Friday,2,Maggi,Grocery,15,80,UPI,18
2025-05-05,Monday,5,Rice,Grocery,70,33,UPI,6
2025-04-06,Sunday,4,Maggi,Grocery,15,85,Card,23
2025-05-15,Thursday,5,Rice,Grocery,70,32,Card,8
2025-10-26,Sunday,10,Toothpaste,Personal Care,95,38,UPI,16
2025-03-10,Monday,3,Bread,Bakery,35,36,UPI,16
2025-01-07,Tuesday,1,Tea,Beverage,120,76,UPI,14
2025-06-05,Thursday,6,Tea,Beverage,120,48,Card,8
2025-04-20,Sunday,4,Cold Drink,Beverage,40,73,UPI,23
2025-07-18,Friday,7,Maggi,Grocery,15,80,Cash,20
2025-02-06,Thursday,2,Cold Drink,Beverage,40,69,UPI,7
2025-02-04,Tuesday,2,Tea,Beverage,120,62,Card,10
2025-03-26,Wednesday,3,Maggi,Grocery,15,77,Cash,17
2025-07-05,Saturday,7,Chips,Snacks,20,60,UPI,14
2025-06-14,Saturday,6,Sugar,Grocery,45,44,Cash,12
2025-07-20,Sunday,7,Juice,Beverage,55,49,Cash,15
2025-11-11,Tuesday,11,Maggi,Grocery,15,57,Cash,22
2025-02-08,Saturday,2,Milk,Dairy,60,45,UPI,24
2025-12-27,Saturday,12,Coffee,Beverage,180,49,UPI,12
2025-06-24,Tuesday,6,Sugar,Grocery,45,62,Cash,8
2025-08-29,Friday,8,Juice,Beverage,55,60,UPI,9
2025-12-19,Friday,12,Cold Drink,Beverage,40,74,Cash,10
2025-11-03,Monday,11,Toothpaste,Personal Care,95,51,UPI,10
2025-06-25,Wednesday,6,Tea,Beverage,120,64,Cash,11
2025-11-19,Wednesday,11,Maggi,Grocery,15,60,Cash,22
2025-06-15,Sunday,6,Bread,Bakery,35,53,UPI,21
2025-06-21,Saturday,6,Milk,Dairy,60,61,UPI,24
2025-12-04,Thursday,12,Rice,Grocery,70,75,Cash,6
2025-12-19,Friday,12,Chips,Snacks,20,42,Cash,10
2025-10-05,Sunday,10,Milk,Dairy,60,75,Cash,26
2025-05-30,Friday,5,Bread,Bakery,35,47,Cash,14
2025-06-22,Sunday,6,Shampoo,Personal Care,180,51,UPI,8
2025-05-19,Monday,5,Sugar,Grocery,45,59,UPI,10
2025-11-07,Friday,11,Bread,Bakery,35,44,Card,17
2025-07-21,Monday,7,Chips,Snacks,20,32,UPI,8
2025-09-11,Thursday,9,Juice,Beverage,55,63,Cash,8
2025-10-18,Saturday,10,Milk,Dairy,60,48,Card,25
2025-09-08,Monday,9,Shampoo,Personal Care,180,31,UPI,5
2025-03-03,Monday,3,Rice,Grocery,70,37,UPI,6
2025-01-28,Tuesday,1,Biscuit,Snacks,25,33,UPI,9
2025-05-18,Sunday,5,Tea,Beverage,120,78,Cash,11
2025-12-05,Friday,12,Bread,Bakery,35,40,UPI,17
2025-11-16,Sunday,11,Milk,Dairy,60,61,UPI,26
2025-10-20,Monday,10,Soap,Personal Care,40,52,Cash,10
2025-10-11,Saturday,10,Bread,Bakery,35,55,Cash,25
2025-04-15,Tuesday,4,Chips,Snacks,20,71,UPI,12
2025-10-20,Monday,10,Bread,Bakery,35,47,UPI,20
2025-04-24,Thursday,4,Chips,Snacks,20,58,Cash,9
2025-04-23,Wednesday,4,Cold Drink,Beverage,40,33,UPI,13
2025-10-24,Friday,10,Milk,Dairy,60,55,UPI,22
2025-07-29,Tuesday,7,Chips,Snacks,20,59,UPI,11
2025-11-11,Tuesday,11,Cold Drink,Beverage,40,65,Cash,11
2025-12-11,Thursday,12,Bread,Bakery,35,63,Cash,16
2025-06-14,Saturday,6,Tea,Beverage,120,65,Cash,13
